hid,sample_geo,gqrtotals,gqtotals
2016000343566.00,109,1,1
2016000343777.00,106,1,1
2016000344071.00,115,1,1
2016000344222.00,805,1,1
2016000344856.00,134,1,1
2016000345997.00,130,1,1
2016000346494.00,205,1,1
2016000347358.00,805,1,1
2016000347934.00,110,1,1
2016000348409.00,126,1,1
2016000348461.00,300,1,1
2016000349547.00,118,1,1
2016000349552.00,134,1,1
2016000349625.00,900,1,1
2016000349682.00,700,1,1
2016000349790.00,805,1,1
2016000350126.00,134,1,1
2016000350402.00,207,1,1
2016000350549.00,400,1,1
2016000350655.00,123,1,1
2016000351195.00,600,1,1
2016000351576.00,207,1,1
2016000352483.00,900,1,1
2016000353683.00,204,1,1
2016000354274.00,500,1,1
2016000355378.00,900,1,1
2016000357840.00,900,1,1
2016000358057.00,805,1,1
2016000358156.00,300,1,1
2016000358574.00,207,1,1
2016000359520.00,600,1,1
2016000360324.00,800,1,1
2016000360398.00,900,1,1
2016000360590.00,205,1,1
2016000361350.00,207,1,1
2016000361417.00,400,1,1
2016000362252.00,134,1,1
2016000362749.00,119,1,1
2016000362797.00,119,1,1
2016000362815.00,113,1,1
2016000363087.00,300,1,1
2016000363460.00,101,1,1
2016000363481.00,206,1,1
2016000363634.00,805,1,1
2016000363944.00,109,1,1
2016000365807.00,805,1,1
2016000366071.00,205,1,1
2016000366216.00,600,1,1
2016000366682.00,109,1,1
2016000367302.00,105,1,1
2016000367664.00,103,1,1
2016000368416.00,129,1,1
2016000369511.00,109,1,1
2016000369579.00,207,1,1
2016000370461.00,900,1,1
2016000371049.00,900,1,1
2016000371329.00,102,1,1
2016000371443.00,119,1,1
2016000371991.00,207,1,1
2016000372267.00,102,1,1
2016000373443.00,111,1,1
2016000373786.00,109,1,1
2016000374411.00,400,1,1
2016000374426.00,124,1,1
2016000374845.00,805,1,1
2016000375233.00,101,1,1
2016000375552.00,400,1,1
2016000375651.00,207,1,1
2016000376419.00,700,1,1
2016000377415.00,400,1,1
2016000377516.00,134,1,1
2016000378049.00,400,1,1
2016000378104.00,805,1,1
2016000378497.00,208,1,1
2016000378922.00,900,1,1
2016000379937.00,600,1,1
2016000381013.00,207,1,1
2016000381719.00,109,1,1
2016000382445.00,805,1,1
2016000383487.00,116,1,1
2016000383890.00,126,1,1
2016000384263.00,134,1,1
2016000385002.00,106,1,1
2016000385296.00,500,1,1
2016000386083.00,900,1,1
2016000386108.00,805,1,1
2016000386232.00,110,1,1
2016000386748.00,109,1,1
2016000386965.00,119,1,1
2016000386991.00,400,1,1
2016000387730.00,208,1,1
2016000388928.00,207,1,1
2016000389691.00,103,1,1
2016000390006.00,113,1,1
2016000390293.00,900,1,1
2016000390414.00,209,1,1
2016000390645.00,400,1,1
2016000391244.00,205,1,1
2016000391718.00,203,1,1
2016000391818.00,500,1,1
2016000392705.00,805,1,1
2016000393589.00,400,1,1
2016000394133.00,500,1,1
2016000395481.00,500,1,1
2016000395517.00,126,1,1
2016000395612.00,805,1,1
2016000395792.00,109,1,1
2016000396495.00,106,1,1
2016000397042.00,205,1,1
2016000397343.00,203,1,1
2016000397423.00,805,1,1
2016000397537.00,700,1,1
2016000397906.00,800,1,1
2016000398495.00,206,1,1
2016000398576.00,106,1,1
2016000398780.00,119,1,1
2016000398847.00,126,1,1
2016000399348.00,805,1,1
2016000399669.00,400,1,1
2016000400009.00,116,1,1
2016000401371.00,203,1,1
2016000401497.00,207,1,1
2016000401689.00,126,1,1
2016000401711.00,800,1,1
2016000402514.00,805,1,1
2016000402638.00,600,1,1
2016000403679.00,134,1,1
2016000403871.00,134,1,1
2016000403937.00,900,1,1
2016000404441.00,805,1,1
2016000404492.00,202,1,1
2016000404556.00,104,1,1
2016000405061.00,900,1,1
2016000406722.00,134,1,1
2016000409045.00,805,1,1
2016000409619.00,700,1,1
2016000409855.00,109,1,1
2016000410306.00,109,1,1
2016000411061.00,117,1,1
2016000411144.00,132,1,1
2016000411562.00,115,1,1
2016000411576.00,109,1,1
2016000412271.00,900,1,1
2016000412550.00,206,1,1
2016000412786.00,128,1,1
2016000413047.00,500,1,1
2016000413356.00,805,1,1
2016000413739.00,800,1,1
2016000413967.00,108,1,1
2016000414342.00,120,1,1
2016000414544.00,126,1,1
2016000415452.00,134,1,1
2016000415640.00,204,1,1
2016000415645.00,805,1,1
2016000416415.00,900,1,1
2016000416710.00,134,1,1
2016000416943.00,500,1,1
2016000417294.00,115,1,1
2016000417623.00,117,1,1
2016000420903.00,132,1,1
2016000422777.00,600,1,1
2016000422804.00,120,1,1
2016000424555.00,800,1,1
2016000425014.00,130,1,1
2016000425032.00,500,1,1
2016000425277.00,130,1,1
2016000425825.00,805,1,1
2016000426215.00,126,1,1
2016000427511.00,400,1,1
2016000427699.00,101,1,1
2016000427969.00,400,1,1
2016000428765.00,119,1,1
2016000429184.00,805,1,1
2016000430253.00,111,1,1
2016000430621.00,800,1,1
2016000432256.00,117,1,1
2016000432731.00,120,1,1
2016000432905.00,209,1,1
2016000433681.00,205,1,1
2016000433863.00,900,1,1
2016000434041.00,900,1,1
2016000435102.00,119,1,1
2016000435463.00,124,1,1
2016000436164.00,500,1,1
2016000436290.00,800,1,1
2016000436657.00,126,1,1
2016000437127.00,207,1,1
2016000437133.00,205,1,1
2016000437149.00,204,1,1
2016000438267.00,118,1,1
2016000439236.00,205,1,1
2016000439871.00,108,1,1
2016000440192.00,119,1,1
2016000440941.00,103,1,1
2016000441251.00,805,1,1
2016000441587.00,500,1,1
2016000441669.00,126,1,1
2016000442402.00,132,1,1
2016000442785.00,132,1,1
2016000443058.00,207,1,1
2016000443314.00,805,1,1
2016000443809.00,500,1,1
2016000444037.00,130,1,1
2016000444046.00,111,1,1
2016000444183.00,132,1,1
2016000444718.00,114,1,1
2016000445151.00,805,1,1
2016000445500.00,109,1,1
2016000445536.00,900,1,1
2016000445733.00,207,1,1
2016000445890.00,207,1,1
2016000446811.00,119,1,1
2016000447227.00,201,1,1
2016000447459.00,132,1,1
2016000447560.00,109,1,1
2016000448791.00,124,1,1
2016000450068.00,300,1,1
2016000450908.00,600,1,1
2016000452283.00,700,1,1
2016000452753.00,203,1,1
2016000453220.00,132,1,1
2016000453451.00,127,1,1
2016000453566.00,300,1,1
2016000454017.00,805,1,1
2016000454122.00,209,1,1
2016000454551.00,805,1,1
2016000454819.00,805,1,1
2016000454948.00,132,1,1
2016000455030.00,128,1,1
2016000455461.00,134,1,1
2016000456880.00,132,1,1
2016000457350.00,126,1,1
2016000458257.00,133,1,1
2016000458556.00,134,1,1
2016000458834.00,900,1,1
2016000459079.00,500,1,1
2016000460157.00,500,1,1
2016000460298.00,900,1,1
2016000462161.00,204,1,1
2016000462347.00,208,1,1
2016000462865.00,805,1,1
2016000463024.00,119,1,1
2016000463186.00,134,1,1
2016000464234.00,115,1,1
2016000464388.00,132,1,1
2016000465531.00,132,1,1
2016000466051.00,208,1,1
2016000466420.00,805,1,1
2016000466669.00,805,1,1
2016000467820.00,805,1,1
2016000467823.00,805,1,1
2016000469075.00,132,1,1
2016000469484.00,126,1,1
2016000470350.00,104,1,1
2016000470687.00,900,1,1
2016000471844.00,118,1,1
2016000471945.00,700,1,1
2016000472155.00,134,1,1
2016000472227.00,125,1,1
2016000472757.00,300,1,1
2016000473195.00,805,1,1
2016000473355.00,800,1,1
2016000473386.00,129,1,1
2016000474478.00,805,1,1
2016000474534.00,109,1,1
2016000474849.00,805,1,1
2016000477690.00,109,1,1
2016000477880.00,110,1,1
2016000478424.00,805,1,1
2016000478642.00,805,1,1
2016000478693.00,805,1,1
2016000479030.00,126,1,1
2016000479167.00,805,1,1
2016000479454.00,125,1,1
2016000479771.00,300,1,1
2016000480704.00,206,1,1
2016000480904.00,109,1,1
2016000481541.00,207,1,1
2016000482732.00,102,1,1
2016000483196.00,201,1,1
2016000483350.00,134,1,1
2016000483561.00,110,1,1
2016000483832.00,126,1,1
2016000484608.00,129,1,1
2016000484808.00,805,1,1
2016000485009.00,800,1,1
2016000485364.00,207,1,1
2016000485494.00,132,1,1
2016000485811.00,106,1,1
2016000486260.00,400,1,1
2016000486853.00,206,1,1
2016000487543.00,209,1,1
2016000488488.00,119,1,1
2016000491461.00,400,1,1
2016000491483.00,805,1,1
2016000491531.00,102,1,1
2016000492219.00,805,1,1
2016000492744.00,127,1,1
2016000492885.00,805,1,1
2016000492964.00,805,1,1
2016000493673.00,130,1,1
2016000494194.00,111,1,1
2016000495556.00,300,1,1
2016000495971.00,805,1,1
2016000496531.00,800,1,1
2016000496625.00,400,1,1
2016000496752.00,207,1,1
2016000498420.00,101,1,1
2016000498720.00,900,1,1
2016000498764.00,900,1,1
2016000499314.00,207,1,1
2016000499524.00,805,1,1
2016000501166.00,900,1,1
2016000501547.00,700,1,1
2016000502089.00,118,1,1
2016000502916.00,805,1,1
2016000503080.00,800,1,1
2016000503891.00,400,1,1
2016000504726.00,208,1,1
2016000505720.00,121,1,1
2016000505728.00,206,1,1
2016000506232.00,109,1,1
2016000506476.00,115,1,1
2016000506890.00,122,1,1
2016000507001.00,805,1,1
2016000507041.00,600,1,1
2016000507492.00,800,1,1
2016000508136.00,114,1,1
2016000508335.00,400,1,1
2016000508710.00,600,1,1
2016000508791.00,805,1,1
2016000509227.00,805,1,1
2016000509381.00,103,1,1
2016000509665.00,900,1,1
2016000509704.00,134,1,1
2016000509930.00,127,1,1
2016000510349.00,805,1,1
2016000510743.00,805,1,1
2016000510870.00,300,1,1
2016000510967.00,207,1,1
2016000511107.00,129,1,1
2016000511583.00,205,1,1
2016000511679.00,900,1,1
2016000512730.00,205,1,1
2016000513065.00,400,1,1
2016000513095.00,805,1,1
2016000513274.00,400,1,1
2016000513778.00,104,1,1
2016000513870.00,205,1,1
2016000514325.00,807,1,1
2016000514399.00,134,1,1
2016000515353.00,700,1,1
2016000515427.00,120,1,1
2016000515521.00,400,1,1
2016000515800.00,207,1,1
2016000516674.00,202,1,1
2016000516891.00,111,1,1
2016000517493.00,102,1,1
2016000517517.00,104,1,1
2016000518353.00,127,1,1
2016000518476.00,900,1,1
2016000518917.00,204,1,1
2016000519081.00,118,1,1
2016000519170.00,205,1,1
2016000519829.00,118,1,1
2016000519836.00,800,1,1
2016000519864.00,132,1,1
2016000520761.00,109,1,1
2016000521843.00,124,1,1
2016000522579.00,113,1,1
2016000523449.00,805,1,1
2016000524324.00,800,1,1
2016000524337.00,207,1,1
2016000524530.00,134,1,1
2016000524793.00,800,1,1
2016000525049.00,205,1,1
2016000525518.00,101,1,1
2016000526002.00,800,1,1
2016000526385.00,122,1,1
2016000526440.00,119,1,1
2016000526528.00,400,1,1
2016000526536.00,900,1,1
2016000527367.00,122,1,1
2016000527695.00,102,1,1
2016000528376.00,109,1,1
2016000528396.00,600,1,1
2016000528655.00,805,1,1
2016000529061.00,805,1,1
2016000529486.00,126,1,1
2016000529544.00,400,1,1
2016000529638.00,805,1,1
2016000530025.00,120,1,1
2016000530459.00,116,1,1
2016000531593.00,125,1,1
2016000531744.00,126,1,1
2016000531957.00,119,1,1
2016000532393.00,700,1,1
2016000533101.00,805,1,1
2016000533278.00,105,1,1
2016000533820.00,104,1,1
2016000534798.00,500,1,1
2016000535547.00,600,1,1
2016000535722.00,400,1,1
2016000536158.00,207,1,1
2016000536674.00,805,1,1
2016000536844.00,900,1,1
2016000537969.00,805,1,1
2016000538274.00,700,1,1
2016000538404.00,118,1,1
2016000538561.00,205,1,1
2016000538855.00,206,1,1
2016000538994.00,204,1,1
2016000539677.00,205,1,1
2016000539981.00,104,1,1
2016000540342.00,207,1,1
2016000541705.00,119,1,1
2016000541935.00,118,1,1
2016000542455.00,116,1,1
2016000542672.00,131,1,1
2016000543121.00,105,1,1
2016000543601.00,805,1,1
2016000543804.00,805,1,1
2016000545230.00,900,1,1
2016000545324.00,126,1,1
2016000545531.00,700,1,1
2016000545565.00,500,1,1
2016000545705.00,700,1,1
2016000545821.00,130,1,1
2016000545874.00,103,1,1
2016000546322.00,208,1,1
2016000547271.00,500,1,1
2016000547487.00,109,1,1
2016000547561.00,205,1,1
2016000547856.00,105,1,1
2016000549159.00,207,1,1
2016000550886.00,109,1,1
2016000551338.00,500,1,1
2016000551897.00,805,1,1
2016000551985.00,207,1,1
2016000552472.00,800,1,1
2016000552513.00,116,1,1
2016000552533.00,109,1,1
2016000553346.00,805,1,1
2016000553889.00,106,1,1
2016000554191.00,900,1,1
2016000554575.00,800,1,1
2016000554758.00,115,1,1
2016000554835.00,127,1,1
2016000554875.00,130,1,1
2016000555706.00,134,1,1
2016000555891.00,109,1,1
2016000556226.00,115,1,1
2016000556308.00,131,1,1
2016000556582.00,106,1,1
2016000556757.00,900,1,1
2016000557769.00,119,1,1
2016000561527.00,205,1,1
2016000564424.00,805,1,1
2016000565327.00,500,1,1
2016000565371.00,132,1,1
2016000565391.00,109,1,1
2016000565770.00,205,1,1
2016000566238.00,900,1,1
2016000566735.00,109,1,1
2016000567315.00,805,1,1
2016000567473.00,805,1,1
2016000567643.00,600,1,1
2016000567760.00,400,1,1
2016000567797.00,900,1,1
2016000568545.00,124,1,1
2016000568910.00,110,1,1
2016000569415.00,500,1,1
2016000570180.00,400,1,1
2016000570808.00,800,1,1
2016000570874.00,700,1,1
2016000571043.00,208,1,1
2016000572538.00,100,1,1
2016000573038.00,805,1,1
2016000573527.00,205,1,1
2016000573760.00,132,1,1
2016000574438.00,109,1,1
2016000576452.00,207,1,1
2016000577211.00,207,1,1
2016000577803.00,131,1,1
2016000577861.00,800,1,1
2016000578534.00,134,1,1
2016000578655.00,208,1,1
2016000578834.00,805,1,1
2016000578998.00,206,1,1
2016000579245.00,600,1,1
2016000579438.00,209,1,1
2016000579764.00,805,1,1
2016000580330.00,600,1,1
2016000580370.00,115,1,1
2016000581293.00,800,1,1
2016000581546.00,500,1,1
2016000581789.00,126,1,1
2016000582958.00,119,1,1
2016000583059.00,132,1,1
2016000583359.00,400,1,1
2016000583932.00,805,1,1
2016000584316.00,206,1,1
2016000584739.00,106,1,1
2016000585595.00,128,1,1
2016000585770.00,400,1,1
2016000585820.00,118,1,1
2016000586614.00,117,1,1
2016000586747.00,207,1,1
2016000586862.00,400,1,1
2016000588083.00,500,1,1
2016000589090.00,204,1,1
2016000589120.00,500,1,1
2016000589194.00,111,1,1
2016000590456.00,204,1,1
2016000590901.00,116,1,1
2016000590912.00,800,1,1
2016000591229.00,400,1,1
2016000591410.00,101,1,1
2016000592423.00,700,1,1
2016000593542.00,400,1,1
2016000593962.00,700,1,1
2016000594344.00,127,1,1
2016000594372.00,900,1,1
2016000594747.00,132,1,1
2016000595059.00,207,1,1
2016000596908.00,101,1,1
2016000596949.00,112,1,1
2016000597292.00,202,1,1
2016000597641.00,205,1,1
2016000597990.00,805,1,1
2016000600124.00,207,1,1
2016000600601.00,126,1,1
2016000601231.00,600,1,1
2016000601292.00,134,1,1
2016000601532.00,205,1,1
2016000601578.00,118,1,1
2016000602474.00,205,1,1
2016000603220.00,300,1,1
2016000605563.00,805,1,1
2016000605977.00,900,1,1
2016000606087.00,107,1,1
2016000606968.00,204,1,1
2016000607163.00,119,1,1
2016000607962.00,122,1,1
2016000608123.00,132,1,1
2016000608444.00,202,1,1
2016000609652.00,805,1,1
2016000609865.00,205,1,1
2016000609870.00,130,1,1
2016000611144.00,119,1,1
2016000611407.00,103,1,1
2016000611417.00,114,1,1
2016000611461.00,120,1,1
2016000611567.00,121,1,1
2016000611867.00,400,1,1
2016000612699.00,700,1,1
2016000612834.00,805,1,1
2016000613078.00,700,1,1
2016000615235.00,103,1,1
2016000615403.00,119,1,1
2016000615725.00,205,1,1
2016000615988.00,400,1,1
2016000616856.00,119,1,1
2016000616876.00,700,1,1
2016000617235.00,205,1,1
2016000617797.00,119,1,1
2016000618703.00,900,1,1
2016000620039.00,104,1,1
2016000620151.00,805,1,1
2016000620627.00,900,1,1
2016000621688.00,805,1,1
2016000621959.00,600,1,1
2016000622234.00,115,1,1
2016000622551.00,800,1,1
2016000622885.00,118,1,1
2016000623416.00,805,1,1
2016000623419.00,500,1,1
2016000623432.00,134,1,1
2016000623456.00,900,1,1
2016000623666.00,132,1,1
2016000624635.00,700,1,1
2016000624780.00,800,1,1
2016000624834.00,206,1,1
2016000624891.00,109,1,1
2016000625109.00,118,1,1
2016000625641.00,134,1,1
2016000625972.00,400,1,1
2016000626057.00,805,1,1
2016000626241.00,113,1,1
2016000626255.00,134,1,1
2016000626357.00,805,1,1
2016000627090.00,126,1,1
2016000627119.00,104,1,1
2016000627445.00,207,1,1
2016000627627.00,805,1,1
2016000627687.00,130,1,1
2016000627787.00,206,1,1
2016000627796.00,600,1,1
2016000629617.00,134,1,1
2016000629943.00,107,1,1
2016000630832.00,400,1,1
2016000631073.00,109,1,1
2016000631147.00,106,1,1
2016000631833.00,209,1,1
2016000632972.00,805,1,1
2016000633280.00,122,1,1
2016000633956.00,134,1,1
2016000634022.00,800,1,1
2016000634142.00,805,1,1
2016000634626.00,118,1,1
2016000634671.00,115,1,1
2016000635003.00,805,1,1
2016000635156.00,126,1,1
2016000635839.00,805,1,1
2016000636841.00,126,1,1
2016000637469.00,118,1,1
2016000637625.00,700,1,1
2016000638525.00,110,1,1
2016000640325.00,500,1,1
2016000641288.00,400,1,1
2016000642085.00,103,1,1
2016000642239.00,805,1,1
2016000643033.00,114,1,1
2016000643772.00,102,1,1
2016000644514.00,900,1,1
2016000645750.00,132,1,1
2016000646799.00,500,1,1
2016000647020.00,115,1,1
2016000649629.00,500,1,1
2016000649954.00,119,1,1
2016000650245.00,118,1,1
2016000650965.00,207,1,1
2016000651095.00,600,1,1
2016000651833.00,128,1,1
2016000651851.00,805,1,1
2016000652020.00,113,1,1
2016000652868.00,116,1,1
2016000653100.00,700,1,1
2016000653716.00,129,1,1
2016000654154.00,800,1,1
2016000654463.00,400,1,1
2016000654713.00,805,1,1
2016000655307.00,118,1,1
2016000655465.00,119,1,1
2016000655702.00,500,1,1
2016000656319.00,134,1,1
2016000657714.00,119,1,1
2016000658799.00,209,1,1
2016000658825.00,207,1,1
2016000659044.00,205,1,1
2016000660700.00,115,1,1
2016000661556.00,805,1,1
2016000661778.00,805,1,1
2016000662937.00,113,1,1
2016000663101.00,805,1,1
2016000663254.00,600,1,1
2016000663708.00,805,1,1
2016000663820.00,805,1,1
2016000664246.00,600,1,1
2016000665144.00,130,1,1
2016000665803.00,900,1,1
2016000666227.00,128,1,1
2016000666494.00,130,1,1
2016000666591.00,500,1,1
2016000667616.00,134,1,1
2016000667777.00,900,1,1
2016000668127.00,900,1,1
2016000669113.00,122,1,1
2016000671059.00,805,1,1
2016000671333.00,900,1,1
2016000672077.00,600,1,1
2016000672082.00,400,1,1
2016000672665.00,118,1,1
2016000673040.00,204,1,1
2016000673340.00,205,1,1
2016000674119.00,133,1,1
2016000674263.00,129,1,1
2016000674469.00,113,1,1
2016000675926.00,113,1,1
2016000676134.00,207,1,1
2016000676200.00,109,1,1
2016000676364.00,118,1,1
2016000676409.00,127,1,1
2016000676514.00,119,1,1
2016000676539.00,202,1,1
2016000677970.00,122,1,1
2016000678730.00,204,1,1
2016000678970.00,105,1,1
2016000679170.00,109,1,1
2016000679337.00,500,1,1
2016000679426.00,129,1,1
2016000679554.00,400,1,1
2016000679675.00,900,1,1
2016000679922.00,129,1,1
2016000680093.00,206,1,1
2016000680203.00,113,1,1
2016000680240.00,900,1,1
2016000680878.00,805,1,1
2016000681149.00,800,1,1
2016000681523.00,124,1,1
2016000682207.00,600,1,1
2016000682505.00,805,1,1
2016000684723.00,125,1,1
2016000684880.00,209,1,1
2016000685599.00,119,1,1
2016000685778.00,132,1,1
2016000685932.00,805,1,1
2016000686290.00,115,1,1
2016000686823.00,105,1,1
2016000686872.00,805,1,1
2016000688571.00,900,1,1
2016000688868.00,102,1,1
2016000689063.00,700,1,1
2016000689162.00,204,1,1
2016000689762.00,900,1,1
2016000689827.00,201,1,1
2016000689953.00,132,1,1
2016000690094.00,203,1,1
2016000690275.00,128,1,1
2016000690318.00,205,1,1
2016000690509.00,126,1,1
2016000690783.00,500,1,1
2016000691255.00,130,1,1
2016000691258.00,805,1,1
2016000691660.00,500,1,1
2016000692101.00,107,1,1
2016000692335.00,118,1,1
2016000692618.00,134,1,1
2016000692944.00,900,1,1
2016000693044.00,129,1,1
2016000693214.00,125,1,1
2016000693712.00,132,1,1
2016000694045.00,111,1,1
2016000694550.00,109,1,1
2016000694950.00,109,1,1
2016000694956.00,134,1,1
2016000695473.00,400,1,1
2016000695547.00,119,1,1
2016000695781.00,132,1,1
2016000696040.00,805,1,1
2016000696156.00,205,1,1
2016000699775.00,805,1,1
2016000700136.00,400,1,1
2016000702142.00,104,1,1
2016000702682.00,900,1,1
2016000702821.00,126,1,1
2016000702958.00,600,1,1
2016000703299.00,132,1,1
2016000704268.00,126,1,1
2016000704594.00,600,1,1
2016000706847.00,134,1,1
2016000706978.00,109,1,1
2016000707951.00,130,1,1
2016000710336.00,209,1,1
2016000710343.00,400,1,1
2016000710456.00,205,1,1
2016000711169.00,119,1,1
2016000711711.00,109,1,1
2016000711884.00,700,1,1
2016000712073.00,805,1,1
2016000712130.00,805,1,1
2016000712194.00,207,1,1
2016000712509.00,134,1,1
2016000712953.00,125,1,1
2016000712989.00,101,1,1
2016000715673.00,207,1,1
2016000716684.00,103,1,1
2016000717286.00,500,1,1
2016000717612.00,134,1,1
2016000717980.00,110,1,1
2016000720087.00,805,1,1
2016000720404.00,800,1,1
2016000720901.00,207,1,1
2016000720963.00,101,1,1
2016000721172.00,202,1,1
2016000721267.00,101,1,1
2016000721418.00,400,1,1
2016000723801.00,400,1,1
2016000724148.00,207,1,1
2016000724271.00,128,1,1
2016000724282.00,805,1,1
2016000724865.00,805,1,1
2016000724931.00,207,1,1
2016000725598.00,700,1,1
2016000726300.00,132,1,1
2016000726489.00,207,1,1
2016000727062.00,900,1,1
2016000728838.00,129,1,1
2016000729110.00,900,1,1
2016000729773.00,109,1,1
2016000730218.00,134,1,1
2016000730792.00,111,1,1
2016000731698.00,129,1,1
2016000732055.00,900,1,1
2016000732223.00,600,1,1
2016000732354.00,114,1,1
2016000732432.00,700,1,1
2016000734794.00,109,1,1
2016000734995.00,400,1,1
2016000736204.00,805,1,1
2016000736400.00,500,1,1
2016000736752.00,805,1,1
